MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859,mol_id,smiles
,,,,,,,,0,,,,,,0,,,CID2204326,Cc1cc(Cl)c(S(=O)(=O)N2CCSCC2)cc1OCC(=O)NC1CCCCC1

,,,,,0,,,,,,0,,,,,,CID609646,Clc1nnc(N/N=C/c2ccccc2)c2ccccc12

,,,,,,,0,,,,0,,0,,,,CID1323136,COc1ccccc1NC(=O)COc1ccc(/C=N/n2cnnc2)cc1OC

0,,,,,,0,0,,0,,,0,,0,,,CID2374960,CCOC(=O)c1cc(-c2nnc(SCC(=O)Nc3ccc(F)cc3)o2)c(C)nc1C

,,,,,0,,,,,,,,,,,,CID6622102,Cc1oc(-c2ccccc2Cl)nc1CSCC(=O)NC1CCCC1

,,,,,,,,,0,,,,,,,,CID2971206,CC1CCc2cc(F)ccc2N1C(=O)C1(C)CC1(Cl)Cl

,,,,,,,,,,,,,,0,,,CID1468320,Cc1nc(NC(=O)c2cccc(Cl)c2)sc1C(=O)N1CCCCC1

,,,,,,,,,,,,,0,,,,CID2320992,COc1cc(OC)cc(C(=O)/N=c2\sc3ccccc3n2C)c1

,,,0,,,,,,,,,,,,0,,CID2940918,Cc1ccc(C2CC(=O)Nc3sc(C(N)=O)c(N)c32)cc1

,,,,,,,,0,,,0,,,,,,CID804588,Cc1cc(N)n2nc(-c3ccc(C(C)(C)C)cc3)cc2n1

,0,,,,,,0,,,,,,,,0,,CID4594,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1

,0,,,,,,,,0,,,,,,,,CID972952,Cc1cc(O)ccc1Nc1nc(-c2sc(N)nc2C)cs1

,,0,,,,,,,,,0,0,,,,,CID804580,Cc1cc2nc3c(c(=O)n2[nH]1)CCCC3

,0,,,,,,0,,,,,0,,,,,CID2770451,OC(COc1ccc2ccccc2c1)CN1CCN(c2ccc(F)cc2)CC1

,0,,,,,,,,,,,0,,,0,0,CID1259709,Cc1onc(-c2ccccc2Cl)c1C(=O)NCc1ccc(N2CCCC2=O)cc1

,,,,,,,,,0,,,,,,,,CID2906742,CC(C)CNC(=O)CCCc1ccccc1

,,,,,,,,,,,,,,0,,,CID1272579,COC(=O)C1=CN(Cc2ccc(OC)c(OC)c2)C=C(C(=O)OC)C1c1cccs1

,0,0,,,,,0,,,,,,,,,,CID605292,COc1nnc(OC)c2ccccc12

,,,,,0,,,,,,,,0,,,,CID4880974,O=C(Nc1ccc(N2CCOCC2)cc1)c1cn2ccccc2n1

,,,,,,,,,,,,,,0,,,CID2981348,Cc1nn(C(C)C(=O)Nc2ccc3c(c2)OCO3)c(C)c1[N+](=O)[O-]

,,0,,0,0,,,,0,,,,,,,,CID1251136,CCOC(=O)c1c(NC(=O)c2cccs2)sc2c1CC(C)(C)OC2

,,,,,,,,,,,,,0,0,,,CID840320,Cc1ccc(NC(=O)c2ccccc2[N+](=O)[O-])nc1

,,,,,,,,,,,,0,,,,,CID6411267,O=C(/C=N/O)NCc1ccncc1

,,,,,0,,,,,,,,,,,,CID1482766,COC(=O)c1ccc(N2CCN(c3ccccc3)CC2)c(NC(=O)C2CC2)c1

,,0,,,,0,,,,,,0,,,,,CID6411265,O=C(NCc1ccncc1)/C(=N\O)c1ccccc1

,,,,,,,,,0,0,,,,,,,CID2926028,CCC1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2cccs2)cc1

,,,,,,,,,,,,,,0,,,CID930537,Cc1cc(C(=O)Nc2cccc3cccnc23)ccc1[N+](=O)[O-]

,,,,,0,,,,,,,,0,,,,CID884165,NS(=O)(=O)c1ccc(CNC(=O)/C=C/c2ccccc2)cc1

,,0,,0,,0,0,,,0,,,,,0,,CID884161,COc1ccccc1CC(=O)NCCc1ccc(S(N)(=O)=O)cc1

,,,,,,,0,,,,,,,,,,CID2955856,O=C1c2ccccc2C(O)(Cc2ccccc2)N1C1CCCCC1

,0,,0,0,,,,0,0,,,,0,,0,,CID648208,Cc1cccc2cc3c(N)c(C(=O)N4CCOCC4)sc3nc12

,,,,,,,,0,,,0,,0,,,,CID731973,CCOC(=O)c1nc(Nc2ccc(C)cc2)c2ccccc2n1

,,,,,0,,,,,,,,,,,,CID3921371,O=C1NC(c2ccccc2)=C(c2ccc3ccccc3n2)C(c2ccc([N+](=O)[O-])cc2)N1

,,,,,0,,,,,,,,,,,,CID3921370,O=C1NC(c2ccccc2)=C(c2ccc3ccccc3n2)C(c2cccc([N+](=O)[O-])c2)N1

,0,,0,,0,0,0,,,,,0,,,,,CID648203,COc1ccc(CN2CCN(C(=O)c3ccco3)CC2)cc1

0,,,0,0,,,,0,0,,,0,,,,,CID648202,O=C(CSc1nnc(-c2ccco2)n1Cc1ccco1)NCc1cccs1

,0,,,,,,,,,,,0,,,,,CID648205,CN(C(=O)C1CCCO1)c1nnc(-c2ccncc2)s1

0,0,,0,0,,0,,,,,,,,,0,,CID648204,CCCn1c(SCC(=O)NCCc2ccccc2)nnc1-c1ccccn1

,0,0,0,,,0,,,,,,0,,,0,0,CID648206,COCCn1c(SCC(=O)OC(C)C)nnc1-c1ccccc1

,,,,,,,,,,,,,,0,,,CID1110801,CSc1ccc(/C=N/N2CCN(Cc3ccccc3Cl)CC2)cc1

,,,,,,0,,,,,,,,,,,CID5308108,CC(C)CCNC(=O)c1ccc2c(c1)N(Cc1ccccc1)C(=O)CS2=O

,,,,,,,,0,,,,,,,,,CID2873955,CCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1coc2ccccc2c1=O

,,,,,0,,,,,,,,,,,,CID4103746,CCOC(=O)CSc1nc(-c2ccccc2)nc2c1oc1ccccc12

,,,,,,0,,,,,,,,,,0,CID929916,CC1(C)Cc2c(c(=S)nc(-c3ccccc3)n2CCO)CO1

,,,,,,,,0,,,,,0,,,,CID1246626,COC(=O)c1sccc1NC(=O)c1ccc(Cl)s1

,,,,,0,,,,,,,0,,,,,CID5095140,CCCSc1nc2c(c(=O)n1CC)SC(C)C2

,,,,,,,,,,,,,,0,,,CID5310550,CCN1CCN(C(c2cccs2)C(C)NS(=O)(=O)c2ccc(F)cc2)CC1

,,,,,,,,0,,,,,0,,,0,CID1245660,O=C(NC1CCCC1)c1ccc(Br)s1

,,,,,0,,,,,,,,,,,,CID2331133,CC(=O)Oc1ccc(-c2cccc(C(=O)NC(C)(C)C)c2)cc1

0,,,,,0,,,0,,,,,,,0,,CID2864086,O=C(NCCCN1CCOCC1)NC12CC3CC(CC(C3)C1)C2

,,,,,,,,,,,,,,,0,,CID5310555,COc1cccc2sc(Nc3nnc(-c4ccccc4Cl)o3)nc12

,,,0,0,,,,,,,,,,,,,CID2968250,Cc1csc(SCC(=O)Nc2nc(-c3ccccc3)cs2)n1

,,,,,,,0,,,,,,,,,,CID651715,O=C(O)C1CCCN1C(=O)Nc1ccc(F)cc1

,,,,,,,0,,,,,,,,0,,CID2839631,[O-][N+]12CC[N+]([O-])(CC1)c1ccccc12

,,,,,,,,,0,,,,,,0,,CID651714,Cc1cc2cc(C(c3nnnn3Cc3ccco3)N3CCc4ccccc43)c(=O)[nH]c2cc1C

,,,,0,0,,,0,,,,0,,,,,CID3237984,COc1ccc(NC(=O)CC2C(=O)N(c3cccc(OC)c3)C(=O)N2C2CCCCC2)cc1

,,,0,0,,0,,,,0,,,,,,,CID963429,Cc1[nH]c2ccccc2c1C(=O)CSCC(=O)O

,,,,,0,,,,,,,,,,,,CID123302,COC(=O)C1CC(=O)OC1c1ccccc1

,,,,,,,,,,0,,,,,,,CID5310558,Cc1nc(SCC(=O)OCc2ccccc2)c2c(=O)n(C)c(=O)n(C)c2n1

,,,,,,,,,,,0,,,0,,,CID3840349,CCCCCCn1c(C)nc2c(c1=O)c1nc3ccccc3nc1n2/N=C/c1ccco1

,,,,,,,0,,0,,,,,,,,CID2900748,O=C1CC(c2ccccc2)CC(=O)C1=CNCCN1CCN(C(=O)Cc2ccccc2)CC1

,0,,0,,,,0,,,,,,,,,,CID535662,O=C(CSCC(=O)N1CCOCC1)Nc1ccccc1

,,,,,,,,,,,,,,0,,,CID4536702,CCOc1cc(C(=O)Nc2ccc(S(=O)(=O)NC3=NCCCCC3)cc2)cc(OCC)c1OCC

,,,,,,,,,,,,,0,0,,,CID2937718,O=C1c2cccc3c(N4CCCCC4)ccc(c23)C(=O)N1c1cccc(O)c1

,,,,,,,,0,,0,,,,,,,CID2927771,O=C(CN(c1ccccc1)S(=O)(=O)c1ccc(Cl)cc1)Nc1ccccc1C(=O)N1CCCC1

,,,,,0,,,,,,,,,,,,CID3215782,COc1ccc(C(C(=O)NC(C)(C)C)N(C(=O)CNC(=O)c2cccs2)c2ccc(C)cc2)cc1OC

,,,,,,,0,,,,,,,,,,CID4229735,Cc1cc(NC(=O)COc2cccc(C)c2C)no1

,,,,,,0,,0,,,0,,,,,,CID2911644,O=C1NCCCC1C(=O)NCCNC(=O)C(F)(F)F

,,,,,,,,,0,0,,,,,,,CID3126858,CCCOc1ccc(N2C(=O)CC(S/C(=N/C)Nc3ccc(F)cc3)C2=O)cc1

,,,,,,0,,,,,,0,,,,,CID657644,N#C/C(C(N)=O)=c1/ccc2c(c1)N1C3=C(CCCC3)CC3CCCCC31N=2

,,,,,,,,,,,,,,0,,,CID850342,CCOC(=O)c1cnn(-c2cc(Oc3ccccc3)ncn2)c1N

,,,,,,,,,,,0,,,,,,CID850340,COC(=O)c1cnn(-c2cc(Oc3ccccc3)ncn2)c1N

,,,,,,0,,,,0,,,,,,0,CID1043407,CC(C)(O)C#Cc1ccc(C(=O)N2CCC(C(N)=O)(N3CCCCC3)CC2)cc1

0,,0,,,,0,,0,,,,,0,,0,,CID2235946,O=C(Oc1ccc2c3c(c(=O)oc2c1)CCCC3)c1ccco1

,,,,,0,,,,,,,,0,,,,CID4962048,Cn1c(-c2ccc(-c3ccccc3)cc2)c[nH]c1=S

,0,,,,,,,,,,,,,0,0,,CID862116,O=C(c1cnccn1)N1CCc2ccccc21

,,,,,0,,,,,,,,,,,,CID757996,Cc1oc(-c2ccccc2)cc1C(=O)Nc1cccc2ccccc12

,,,,,,,,,,,,,,0,,,CID834348,Cc1ccc(OCC(=O)N2CCOCC2)cc1C

,,,,,,,,,,,,,,0,,,CID9547713,NC(=O)NCC1CC1

0,,,,,,,0,,,,0,,,,,0,CID1378308,c1ccc(COc2cccc(CN3CCN(c4ccccn4)CC3)c2)cc1

,,,,,,,0,,,,,,,,,,CID3239725,COC(=O)c1ccc(OCC2c3cc(OC)c(OC)cc3CCN2C(=O)C2CC2)cc1

,,0,,,,,,,,,0,,,,0,,CID4179510,CC(=O)NC(C)c1nc2ccccc2n1C(C)C

0,,,0,0,,,,0,0,,,,,,,0,CID1263308,O=C(CSc1nnnn1-c1ccc2c(c1)OCO2)NCc1cccs1

,,,0,,0,,,,,0,,,,,,0,CID2155601,CCc1nnc(NC(=O)c2ccc(S(=O)(=O)N(CC)Cc3ccccc3)cc2)o1

0,,,,,,,,0,,,,,,,0,0,CID2083990,O=C(CN1C(=O)CCC1=O)Nc1ccc(Br)cc1

,,0,0,0,,,,0,,0,,,,,,,CID653106,COc1cccc(-c2csc3nnc(SCC(=O)NCc4cccs4)n23)c1

,,,,,,,,,,,,,,0,,,CID2906466,COc1ccc(CCN2C(=O)c3cccc4cccc(c34)C2=O)cc1OC

,,,,,,,,,0,0,,,,,,,CID4053939,O=C(Nc1cccc(O)c1)c1noc2c1CCCCC2

,0,,,,0,0,0,,0,,,,,,,,CID653104,Cc1ccc(-c2nnn(CCC(=O)N3CCCCC3C)n2)cc1

0,,,,,,,,,,,,,,,0,,CID1248570,COc1ccc(NC(=O)NCCN2CCc3ccccc3C2)cc1

,,,,,,,,,,0,,,,,,,CID3219958,Cc1ccc2c(c1)nnn2C1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)CC1

,0,,,,,0,0,,,,,0,,,0,0,CID653105,CC(C)OC(=O)CSc1nnc(-c2cccnc2)n1Cc1ccccc1

0,0,,,0,,,,,,0,,,,,,,CID3361722,COc1ccc2nc(NC(=O)c3ccc4ncsc4c3)sc2c1

,,,,,,,,,,,,,0,0,,,CID1257575,O=C(Nc1cccc(Br)c1)c1ccc(OC2CSC2)cc1

,,,,0,,,,,0,0,,0,,,,,CID2208130,COc1ccc(N(CC(=O)Nc2ccccc2SC)S(C)(=O)=O)cc1OC

,,,,,,,,,,,,0,,0,,,CID3635174,CC(=O)N1CCc2c(sc(NC(=O)CN3C(=O)CCC3=O)c2C(N)=O)C1

,,,,,,,,,,,,,0,,,,CID2146644,COc1ccc(CCNC(=O)c2ccc(CSc3ccccc3)o2)cc1

,,,,,,,,0,,,,,0,,,,CID609890,COc1ccc2c(C)c(C(=O)O)oc2c1

,,,,,,,,,,,,,,0,,,CID4916546,N#CCCN1CCN(C(=O)c2c(N)no[n+]2[O-])CC1

,,,,,,,,,,,0,,,,,,CID1474878,COc1cccc(CNc2ncnc3cc(OC)c(OC)cc23)c1

,,,,,,,,,,,,,,0,,,CID971728,C=CCN(CC=C)C(=S)Nc1ccc(OC)c(OC)c1

,0,0,0,,0,,,,,0,,0,,,,,CID662114,CCOC(=O)COc1nc(Nc2ccccc2C)nc(N(C)C)n1

,0,,,,,,,0,,,,,,,0,,CID2084419,COCCn1c(C)cc(C(=O)CSc2nc(=O)c3ccccc3[nH]2)c1C

0,,,,,,,,,,,0,,,,,,CID662116,Cc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1CNC(=O)CSc1nc2ccccc2o1

,,,0,,,,,0,,,,,,,,,CID662110,COc1ccc(NC(=O)Cn2c(C)cc(=O)c3cccc(OC)c32)cc1

,0,,,,0,,,,0,0,,0,,,,,CID662113,CCNC(=O)CCn1nc(-c2ccc(Cl)cc2)c2ccccc2c1=O

,,,,,0,,,,0,0,,,,,,,CID1435337,CCOc1ccc(Nc2nc(Cc3nnc(SCC(=O)c4ccc(C)cc4)o3)cs2)cc1

,,,,,,,,,,,,,,0,,,CID2199716,c1cnc(SCCOc2ccc3c(c2)CCC3)nc1

0,,,,,,,,,,0,0,0,,0,,0,CID655282,O=C(NCc1ccccc1)N(Cc1nc(=O)c2ccccc2[nH]1)C1CCCC1

,,,,,,,,,0,0,,,,0,,,CID1435338,CCOc1ccc(Nc2nc(Cc3nnc(SCC(=O)c4ccc(C)c(C)c4)o3)cs2)cc1

,,,,,,0,,,0,0,0,,,,0,,CID2212572,Nc1ccc(C(=O)c2ccccc2C(=O)O)cc1Cl

0,,,,,,,,,,,,,,,,,CID3547707,COc1ccc(C(=O)NCc2cn3cccc(C)c3n2)cc1OC

,,,,0,,0,,0,,0,,,,,,,CID653108,N#CC1=C(N)Oc2cc(O)ccc2C1c1cccs1

,,,,,,,0,,,,,,,,0,,CID655994,O=C(CN1CCC(NC(=O)Nc2ccccc2-c2ccccc2)CC1)NCc1ccco1

,,,,,,,,,0,,,,,,,,CID2477746,CC(C)(C)c1ccc(C(=O)NCCC(=O)N2CCN(c3ncccn3)CC2)cc1

,,1,,,,,,,,,,,,,,,CID5307115,CCOc1ccc(-c2noc(CCC(=O)O)n2)cc1

,,,,,,,,,,,,,,0,,,CID2887002,Cc1ccc(C2CC(=O)C(=CNCCN3CCN(C(=S)Nc4ccccc4)CC3)C(=O)C2)cc1

,,,,,0,,,,,,,,,,,,CID2885897,Cc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1

,,,,,,,,,,,0,,,0,,,CID1088447,O=c1c2cnn(-c3ccc(F)cc3)c2ncn1Cc1ccccc1

,,,,0,,,,,,,,,,,,,CID4193175,Cn1c(=O)c2c(nc(N3CCN(Cc4ccccc4)CC3)n2CCSc2ncccn2)n(C)c1=O

,,,,,,,,,,0,,,0,,,,CID5308732,COC(=O)CN1C(=O)CC(C)(C)S(=O)c2ccccc21

,0,0,,0,,0,,,,,0,0,,0,,,CID1312458,CS(=O)(=O)N(CC(=O)N1CCN(c2cccc(Cl)c2)CC1)c1ccccc1

0,,,,0,,,,,0,0,,,,,,0,CID646915,O=C(OC(C(=O)NCc1cccs1)c1ccccc1Cl)c1ccco1

,,,,,,,,,,,,,0,,,,CID892525,Cn1c(SCC(=O)c2ccc(F)cc2)nnc1-c1cccnc1

,,,,,,,0,,,,,,,,,,CID1257398,COc1ccc(F)cc1S(=O)(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1

,,,,,,,,,,,,,,0,0,,CID666122,O=C(O)CCc1nc(-c2ccc(Cl)cc2)no1

0,,0,,,,0,,,,,,,,,,,CID666123,Cn1c(=O)n(CCN2CCOCC2)c(=O)c2c1nc1n2CCN1c1ccc(Oc2ccccc2)cc1

0,,,0,0,,,0,,,,,,0,,,,CID666124,O=C(O)c1cc(NCc2cccs2)ccc1N1CCOCC1

,,,,,,,,,,,0,0,,,0,,CID938026,Cc1cc2nn(-c3cccc4ccccc34)nc2cc1N

,0,,0,,,,,,,,,,,,,,CID666126,Fc1ccc(OCc2nn3cnnc3s2)cc1

0,0,,,,,,,,,,,,,,,0,CID1089313,CC1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2Cc2ccccc2)CC1

,,,,0,,,,,,,,,,,,,CID666128,O=C(O)c1cc(NCc2ccccc2C(F)(F)F)ccc1N1CCOCC1

,,,0,,,,,,,0,,,,,,,CID5308734,Cc1noc(C)c1S(=O)(=O)N(CC(=O)N1CCc2ccccc21)c1ccc(C(C)C)cc1

,,,0,,,,0,,,,,,,,,,CID5310089,COc1ccccc1N1CCN(S(=O)(=O)c2cn(C)c(=O)n(C)c2=O)CC1

,,,,,0,,,,,,,,,,,,CID2183360,CCOc1cc(/C=C2/C(=O)NC(=O)N(c3ccc(CC)cc3)C2=O)ccc1OC(=O)c1cccs1

,,,,,,,,,,,,,0,,,,CID3757861,Cc1ccc(C(=O)NC2(C(F)(F)F)N=C3SCCN3C2=O)cc1

,,0,,0,,,,0,,,0,,,,,,CID990927,Cc1ccccc1NS(=O)(=O)c1cc(S(C)(=O)=O)ccc1Cl

,,,,,,,,,,,0,,,,,,CID2926808,COc1ccc(N2CCN(C(=O)CCCN3C(=O)c4cccc5cccc(c45)C3=O)CC2)cc1

,,,,,,,,,0,,0,,,,,,CID969866,CN(C)c1nc(N(C)C)nc(N2CCCCC2)n1

,,,,,,,,,,,,,0,,,,CID4003720,COc1ccc(N2C(=O)C(Cc3ccccc3)NC2=S)cc1

,0,,,,,,,,,,,,,,,,CID2323406,N#CCc1nc2n(n1)Cc1ccccc1-2

,,,,,,,,,,,,,,0,,,CID4194680,Cc1ccc(NC(=O)c2sccc2C)cc1S(=O)(=O)N(C)C

,,,,,,,,,,,,,,0,,,CID1256621,Cc1cc(=O)nc(SCc2nc3ccccc3c(=O)n2-c2ccccc2C)[nH]1

,,,,,,,0,0,,,,0,,,,,CID1010280,COc1cc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)cc(OC)c1OC

,,,,,,,,,,,,,,0,,,CID1256627,Cc1cc(C)c(NC(=O)Nc2ccccc2C)c(Cl)c1

,,,,,,,,,,0,0,,,,,,CID677656,COc1ccc(NC(=O)CSc2ccccn2)cc1

,,,,,,,,,0,0,,,,,,,CID1429298,O=S(=O)(NC1CCCC1)c1ccc(S(=O)(=O)N2CCN(c3ccccc3)CC2)cc1

,,,,,,,,,,,,,0,,,,CID886159,COc1cccc(NC(=S)NN2CCN(C)CC2)c1

,,,,,,,,,,0,,,0,,,,CID1429292,Cc1cccc(CCNS(=O)(=O)c2ccc(S(=O)(=O)NC3CCCC3)cc2)c1

,,,,,,,,,,,,,0,,,,CID3469719,CC12CCC(C(=O)Nc3ccccc3Cl)(C(Br)C1=O)C2(C)C

,,,,,,,,0,,,0,,,,,,CID669699,CN(C)c1ccc(NC(=O)N2CCOCC2)cc1

,,,,,0,,,,,,,,,,,,CID1922043,CCc1ccccc1NC(=O)/C(C#N)=C\c1ccc(Sc2ccccc2)o1

,,,,,,,0,,,,,0,,,,,CID5310082,COc1ccc(-c2cn3c(C)c(C(=O)N4CCN(c5ccccc5)CC4)sc3n2)cc1

,,,,,,,0,0,,0,,,,,,,CID5770775,CC(=O)Nc1ccc(C(=O)CSC2=NNC(=C3C=CC(=O)C=C3)N2CC2CCCO2)cc1

,,,,,,,,0,,,,,,,,,CID782276,CN1CCN(Cc2ccc(OC(F)(F)F)cc2)CC1

,,,,0,,,,,,,,,,,,,CID2263393,COCCOC(=O)c1c(C)oc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc12

,,,,,0,,,,,,,,,,,,CID1921530,Cc1ccc(N/C(=C/C(=O)C(=O)OC(C)C)c2ccccc2)cc1

,,,,,,,0,,,,,0,,,,,CID5310080,Cc1c(C(=O)NCc2ccc3c(c2)OCO3)sc2nc(-c3ccc(F)cc3)cn12

,,0,,,,0,,,,,,,,,0,,CID1252027,Cc1ccc(C(C)C)c(Oc2nnnn2-c2ccccc2)c1

,,,,,,,,,,,,,0,,,,CID4604163,COc1ccc(-n2c(SCC(=O)NC3CCCCC3)nc3ccsc3c2=O)cc1

,,,,,,,0,,,,,,,,0,,CID5310087,Cn1c(=O)c2c(SC3CCCC3)nc(CC(C)(C)C)nc2n(C)c1=O

,,,,,,,,,,,,,0,,,,CID3677165,COc1cc(/C=N/NC(=O)CC2(C)OCCCO2)ccc1OCc1ccc(Cl)cc1Cl

,,,,,,,,,,,,,,0,,,CID3998829,O=C(CN1CCOCC1)N/N=C/c1ccccc1

,,,,,0,,,,0,0,,,,,,,CID2649943,Cc1ccc(-c2nc(SCC(=O)NCCN3C(=O)CSC3=O)[nH]c2-c2ccc(C)cc2)cc1

,,,,,,,,,0,0,,0,,,0,,CID658584,Cc1cc(OCC(=O)O)c2ccccc2n1

,,,,,,,,,,,,,,0,,,CID2213626,COc1ccc2oc(-c3cccc(NC(=O)CSc4ccc(Cl)cc4)c3)nc2c1

,0,0,,,,,,,,,,0,,0,,,CID2389022,COc1ccc(-c2nn(CCC(=O)O)cc2CCC(=O)O)cc1

,,,,,0,,,,,,,,,,,,CID2063467,O=C(Cc1ccc(F)cc1)c1ccc(O)cc1O

,0,,0,0,,,,,,,,,,,,0,CID2222135,Cc1nnc(NC(=O)CSc2nnnn2Cc2ccccc2)s1

,,,,,,,,,0,,,,,,,,CID2222131,CN(C)S(=O)(=O)N(CC(=O)Nc1ccc(F)c(F)c1)c1ccccc1

,0,0,,0,,0,0,,,,,,,,,,CID1518588,Cc1cc(C)n2c(SCCN3C(=O)c4ccccc4C3=O)nnc2n1

,,,,,,,,,,,,,,,,0,CID5771303,Brc1cccc(C2CC(c3ccccc3)N3NN=NC3=N2)c1

,,,,,0,,,,,,,,,,,,CID2886355,CC(C)NC(=O)C12CC3(C)CC(C)(CC(C)(C3)C1)C2

,,,0,,,,0,,,,,0,,,,,CID4459714,CCCC(=O)Nc1cc(C)c2c(=O)oc3ccccc3c2n1

,0,,0,,0,,0,,0,,,0,,,0,0,CID659438,CCc1nnc(NC(=O)CN2C(=O)c3ccccc3C2=O)s1

,0,,,,0,,,,,,,,,,0,,CID5307110,NS(=O)(=O)c1ccc(CCNC(=O)C2CCCN(S(=O)(=O)c3cccnc3)C2)cc1

0,,,0,,,,,,,,,,,,0,,CID3559578,COc1ccc(N2CC(C(=O)NC3CC(C)(C)NC(C)(C)C3)CC2=O)cc1

,,,0,,,,,,,,,0,0,,0,,CID1830536,COc1ccc(-n2ncc3c(NCCCN4CCOCC4)ncnc32)cc1

0,,,,,,,,0,,0,0,,,,0,0,CID997988,Cc1c(NC(=O)c2ccc(Br)o2)c(=O)n(-c2ccccc2)n1C

,,,,,0,,,,,,,,,,,,CID2535899,O=c1cc(CN2CCN(c3ccccc3O)CC2)nc2sccn12

,,,0,,,,,,,,,,,,0,,CID2972938,CCOc1ccccc1N1C(=O)CC(Sc2ncccc2C(=O)O)C1=O

,,,,,,,,0,,,,,0,,,,CID2195248,COC(=O)c1ccccc1OCCOc1ccccc1C(=O)OC

,,,,,0,,,0,,,0,,,,,,CID2875732,CC1(C)C(c2cccs2)=[N+]([O-])C2(CCCCC/C2=N\NC(N)=S)N1O

,,,,,,0,,,0,,0,,,,0,0,CID658582,N#CC1=C(/C=N/c2ccccc2O)CCC1

,,,,,,,,,,0,,,,,,,CID2195245,c1ccc(OCCCc2nc(-c3ccncc3)no2)cc1

,,,,,0,,,,,,,,,,,,CID684873,CC(=O)c1cc(F)c(N2CCOCC2)cc1C

,,,,,,,,,,,,,,0,,,CID5110655,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)CSc1ncnc2ccccc12

,,,,,,,,,,,,,,0,,,CID2187372,O=C(COc1ccccc1[N+](=O)[O-])Nc1ccccc1N1CCCC1

,,,,,,,,,,,,,0,,,,CID2458093,O=C1C(=O)N(C2CCCC2)C(=O)N1Cc1c(F)cccc1Cl

,,,0,,,,,,,,0,,,,0,,CID2133297,CC(C)NC(=O)NC1C2CC3CC(C2)CC1C3

,,,,0,,,0,0,,0,,,,,,0,CID2673220,CCCn1nc(C(=O)Nc2cc(C(=O)OC)ccc2C)c2ccccc2c1=O

,,,,,,,,0,,,,,,,,,CID3751880,COc1ccc(-c2noc3cc(C(F)(F)F)cnc23)cc1

,,,,,,,,,,,,,0,,,,CID2897621,COc1ccc(Cl)cc1S(=O)(=O)Nc1ccncc1

,,,,,0,,,,,,0,,,,,,CID1001961,COc1ccc(/C=N/NC(=O)c2cccc([N+](=O)[O-])c2)cc1OC(=O)c1ccc(C)cc1

,,,0,,,0,,,,,,,,,,0,CID2883804,O=C(O)C1CC=CCC1C(=O)Nc1cccc(Cl)c1

,,,,,,,,,,,,,,0,,,CID2869945,Cc1nnc(SCC(=O)N2c3ccccc3C(C)(c3ccccc3)CC2(C)C)s1

,,,,,0,,,,,,,,,,,,CID2883809,CC1(C)CC(=O)C2=C(C1)c1cc3ccccc3cc1NC2c1cccc([N+](=O)[O-])c1

,,,,,,,,,,0,,,,,,,CID2124546,CC(C)C(=O)Nc1sc2c(c1-c1nc3ccccc3[nH]1)CCCC2

0,,,,,,0,,0,,0,0,,,0,0,0,CID536700,CC(=O)N1CN2CN(C(C)=O)CC(C(=O)c3ccc(Br)cc3)(C2)C1

,,,,,,,,,,,,,0,,,,CID745385,Cc1nnc(NC(=O)c2ccc(Br)cc2)s1

,,,,,,,,,,,,,0,,,,CID2474351,O=C(O)/C=C/c1cn(Cc2ccccc2)nc1-c1ccc(Cl)cc1

,,0,,0,,0,,0,,,,,,,0,,CID3242870,CC(=O)N1CCc2cc(S(=O)(=O)NCCC(=O)Nc3cccc(C)c3C)ccc21

,,,,,,,0,,,,,,,,0,0,CID3242871,CC12C(=O)N(c3ccccc3C(=O)O)C(=O)C1C1C=CC2C1

0,,,,,,,,,,,,,,,0,0,CID3242873,O=C(CSCc1cnn(-c2ccccc2)c1-n1cccc1)NCc1ccc2c(c1)OCO2

,,,,0,,,,,,,,,,,,,CID3242874,CCn1cc(C(=O)NCc2ccco2)c(=O)c2cc(S(=O)(=O)N3CCCCCC3)ccc21

,,,,0,,,,0,0,,,,,,,,CID3242875,CC1=C(c2ccc(C)cc2)S(=O)(=O)N(CC(=O)O)C1=O

